[2021-07-06 14:17:08]	Connected: Socket[addr=/216.106.142.65,port=57678,localport=10000]
[2021-07-06 14:17:08]		Key Accepted
[2021-07-06 14:17:08]		No commands to send
[2021-07-06 14:17:08]	Closed: Socket[addr=/216.106.142.65,port=57678,localport=10000]
[2021-07-06 14:17:18]	Connected: Socket[addr=/216.106.142.65,port=57680,localport=10000]
[2021-07-06 14:17:18]		Key Accepted
[2021-07-06 14:17:18]		No commands to send
[2021-07-06 14:17:18]	Closed: Socket[addr=/216.106.142.65,port=57680,localport=10000]
[2021-07-06 14:17:28]	Connected: Socket[addr=/216.106.142.65,port=57681,localport=10000]
[2021-07-06 14:17:28]		Key Accepted
[2021-07-06 14:17:28]		No commands to send
[2021-07-06 14:17:28]	Closed: Socket[addr=/216.106.142.65,port=57681,localport=10000]
[2021-07-06 14:17:38]	Connected: Socket[addr=/216.106.142.65,port=57683,localport=10000]
[2021-07-06 14:17:38]		Key Accepted
[2021-07-06 14:17:38]		No commands to send
[2021-07-06 14:17:38]	Closed: Socket[addr=/216.106.142.65,port=57683,localport=10000]
[2021-07-06 14:17:48]	Connected: Socket[addr=/216.106.142.65,port=55580,localport=10000]
[2021-07-06 14:17:49]		Key Accepted
[2021-07-06 14:17:49]		No commands to send
[2021-07-06 14:17:49]	Closed: Socket[addr=/216.106.142.65,port=55580,localport=10000]
[2021-07-06 14:17:59]	Connected: Socket[addr=/216.106.142.65,port=54073,localport=10000]
[2021-07-06 14:17:59]		Key Accepted
[2021-07-06 14:17:59]		No commands to send
[2021-07-06 14:17:59]	Closed: Socket[addr=/216.106.142.65,port=54073,localport=10000]
[2021-07-06 14:18:09]	Connected: Socket[addr=/216.106.142.65,port=54074,localport=10000]
[2021-07-06 14:18:09]		Key Accepted
[2021-07-06 14:18:09]		No commands to send
[2021-07-06 14:18:09]	Closed: Socket[addr=/216.106.142.65,port=54074,localport=10000]
[2021-07-06 14:18:19]	Connected: Socket[addr=/216.106.142.65,port=55006,localport=10000]
[2021-07-06 14:18:19]		Key Accepted
[2021-07-06 14:18:19]		No commands to send
[2021-07-06 14:18:19]	Closed: Socket[addr=/216.106.142.65,port=55006,localport=10000]
[2021-07-06 14:18:29]	Connected: Socket[addr=/216.106.142.65,port=55007,localport=10000]
[2021-07-06 14:18:29]		Key Accepted
[2021-07-06 14:18:30]		No commands to send
[2021-07-06 14:18:30]	Closed: Socket[addr=/216.106.142.65,port=55007,localport=10000]
[2021-07-06 14:18:40]	Connected: Socket[addr=/216.106.142.65,port=55009,localport=10000]
[2021-07-06 14:18:40]		Key Accepted
[2021-07-06 14:18:40]		No commands to send
[2021-07-06 14:18:40]	Closed: Socket[addr=/216.106.142.65,port=55009,localport=10000]
[2021-07-06 14:18:50]	Connected: Socket[addr=/216.106.142.65,port=55010,localport=10000]
[2021-07-06 14:18:50]		Key Accepted
[2021-07-06 14:18:50]		No commands to send
[2021-07-06 14:18:50]	Closed: Socket[addr=/216.106.142.65,port=55010,localport=10000]
[2021-07-06 14:19:00]	Connected: Socket[addr=/216.106.142.65,port=53781,localport=10000]
[2021-07-06 14:19:00]		Key Accepted
[2021-07-06 14:19:00]		No commands to send
[2021-07-06 14:19:00]	Closed: Socket[addr=/216.106.142.65,port=53781,localport=10000]
[2021-07-06 14:19:10]	Connected: Socket[addr=/216.106.142.65,port=49401,localport=10000]
[2021-07-06 14:19:10]		Key Accepted
[2021-07-06 14:19:11]		No commands to send
[2021-07-06 14:19:11]	Closed: Socket[addr=/216.106.142.65,port=49401,localport=10000]
[2021-07-06 14:19:21]	Connected: Socket[addr=/216.106.142.65,port=61705,localport=10000]
[2021-07-06 14:19:21]		Key Accepted
[2021-07-06 14:19:21]		No commands to send
[2021-07-06 14:19:21]	Closed: Socket[addr=/216.106.142.65,port=61705,localport=10000]
[2021-07-06 14:19:31]	Connected: Socket[addr=/216.106.142.65,port=61706,localport=10000]
[2021-07-06 14:19:31]		Key Accepted
[2021-07-06 14:19:31]		No commands to send
[2021-07-06 14:19:31]	Closed: Socket[addr=/216.106.142.65,port=61706,localport=10000]
[2021-07-06 14:19:41]	Connected: Socket[addr=/216.106.142.65,port=61708,localport=10000]
[2021-07-06 14:19:41]		Key Accepted
[2021-07-06 14:19:41]		No commands to send
[2021-07-06 14:19:41]	Closed: Socket[addr=/216.106.142.65,port=61708,localport=10000]
[2021-07-06 14:19:51]	Connected: Socket[addr=/216.106.142.65,port=61494,localport=10000]
[2021-07-06 14:19:51]		Key Accepted
[2021-07-06 14:19:52]		No commands to send
[2021-07-06 14:19:52]	Closed: Socket[addr=/216.106.142.65,port=61494,localport=10000]
[2021-07-06 14:20:02]	Connected: Socket[addr=/216.106.142.65,port=58146,localport=10000]
[2021-07-06 14:20:02]		Key Accepted
[2021-07-06 14:20:02]		No commands to send
[2021-07-06 14:20:02]	Closed: Socket[addr=/216.106.142.65,port=58146,localport=10000]
[2021-07-06 14:20:12]	Connected: Socket[addr=/216.106.142.65,port=61436,localport=10000]
[2021-07-06 14:20:12]		Key Accepted
[2021-07-06 14:20:12]		No commands to send
[2021-07-06 14:20:12]	Closed: Socket[addr=/216.106.142.65,port=61436,localport=10000]
[2021-07-06 14:20:22]	Connected: Socket[addr=/216.106.142.65,port=53186,localport=10000]
[2021-07-06 14:20:22]		Key Accepted
[2021-07-06 14:20:22]		No commands to send
[2021-07-06 14:20:22]	Closed: Socket[addr=/216.106.142.65,port=53186,localport=10000]
[2021-07-06 14:20:32]	Connected: Socket[addr=/216.106.142.65,port=57620,localport=10000]
[2021-07-06 14:20:32]		Key Accepted
[2021-07-06 14:20:32]		No commands to send
[2021-07-06 14:20:33]	Closed: Socket[addr=/216.106.142.65,port=57620,localport=10000]
[2021-07-06 14:20:43]	Connected: Socket[addr=/216.106.142.65,port=57622,localport=10000]
[2021-07-06 14:20:43]		Key Accepted
[2021-07-06 14:20:43]		No commands to send
[2021-07-06 14:20:43]	Closed: Socket[addr=/216.106.142.65,port=57622,localport=10000]
[2021-07-06 14:20:53]	Connected: Socket[addr=/216.106.142.65,port=59623,localport=10000]
[2021-07-06 14:20:53]		Key Accepted
[2021-07-06 14:20:53]		No commands to send
[2021-07-06 14:20:53]	Closed: Socket[addr=/216.106.142.65,port=59623,localport=10000]
[2021-07-06 14:21:03]	Connected: Socket[addr=/216.106.142.65,port=62524,localport=10000]
[2021-07-06 14:21:03]		Key Accepted
[2021-07-06 14:21:03]		No commands to send
[2021-07-06 14:21:03]	Closed: Socket[addr=/216.106.142.65,port=62524,localport=10000]
[2021-07-06 14:21:13]	Connected: Socket[addr=/216.106.142.65,port=62525,localport=10000]
[2021-07-06 14:21:13]		Key Accepted
[2021-07-06 14:21:13]		No commands to send
[2021-07-06 14:21:13]	Closed: Socket[addr=/216.106.142.65,port=62525,localport=10000]
[2021-07-06 14:21:23]	Connected: Socket[addr=/216.106.142.65,port=60025,localport=10000]
[2021-07-06 14:21:24]		Key Accepted
[2021-07-06 14:21:24]		No commands to send
[2021-07-06 14:21:24]	Closed: Socket[addr=/216.106.142.65,port=60025,localport=10000]
[2021-07-06 14:21:34]	Connected: Socket[addr=/216.106.142.65,port=60026,localport=10000]
[2021-07-06 14:21:34]		Key Accepted
[2021-07-06 14:21:34]		No commands to send
[2021-07-06 14:21:34]	Closed: Socket[addr=/216.106.142.65,port=60026,localport=10000]
[2021-07-06 14:21:44]	Connected: Socket[addr=/216.106.142.65,port=60028,localport=10000]
[2021-07-06 14:21:44]		Key Accepted
[2021-07-06 14:21:44]		No commands to send
[2021-07-06 14:21:44]	Closed: Socket[addr=/216.106.142.65,port=60028,localport=10000]
[2021-07-06 14:21:54]	Connected: Socket[addr=/216.106.142.65,port=60029,localport=10000]
[2021-07-06 14:21:54]		Key Accepted
[2021-07-06 14:21:54]		No commands to send
[2021-07-06 14:21:54]	Closed: Socket[addr=/216.106.142.65,port=60029,localport=10000]
[2021-07-06 14:22:04]	Connected: Socket[addr=/216.106.142.65,port=49473,localport=10000]
[2021-07-06 14:22:05]		Key Accepted
[2021-07-06 14:22:05]		No commands to send
[2021-07-06 14:22:05]	Closed: Socket[addr=/216.106.142.65,port=49473,localport=10000]
[2021-07-06 14:22:15]	Connected: Socket[addr=/216.106.142.65,port=60451,localport=10000]
[2021-07-06 14:22:15]		Key Accepted
[2021-07-06 14:22:15]		No commands to send
[2021-07-06 14:22:15]	Closed: Socket[addr=/216.106.142.65,port=60451,localport=10000]
[2021-07-06 14:22:25]	Connected: Socket[addr=/216.106.142.65,port=60453,localport=10000]
[2021-07-06 14:22:25]		Key Accepted
[2021-07-06 14:22:25]		No commands to send
[2021-07-06 14:22:25]	Closed: Socket[addr=/216.106.142.65,port=60453,localport=10000]
[2021-07-06 14:22:35]	Connected: Socket[addr=/216.106.142.65,port=60454,localport=10000]
[2021-07-06 14:22:35]		Key Accepted
[2021-07-06 14:22:35]		No commands to send
[2021-07-06 14:22:35]	Closed: Socket[addr=/216.106.142.65,port=60454,localport=10000]
[2021-07-06 14:22:45]	Connected: Socket[addr=/216.106.142.65,port=60456,localport=10000]
[2021-07-06 14:22:45]		Key Accepted
[2021-07-06 14:22:46]		No commands to send
[2021-07-06 14:22:46]	Closed: Socket[addr=/216.106.142.65,port=60456,localport=10000]
[2021-07-06 14:22:56]	Connected: Socket[addr=/216.106.142.65,port=60457,localport=10000]
[2021-07-06 14:22:56]		Key Accepted
[2021-07-06 14:22:56]		No commands to send
[2021-07-06 14:22:56]	Closed: Socket[addr=/216.106.142.65,port=60457,localport=10000]
[2021-07-06 14:23:06]	Connected: Socket[addr=/216.106.142.65,port=60459,localport=10000]
[2021-07-06 14:23:06]		Key Accepted
[2021-07-06 14:23:06]		No commands to send
[2021-07-06 14:23:06]	Closed: Socket[addr=/216.106.142.65,port=60459,localport=10000]
[2021-07-06 14:23:16]	Connected: Socket[addr=/216.106.142.65,port=50555,localport=10000]
[2021-07-06 14:23:16]		Key Accepted
[2021-07-06 14:23:16]		No commands to send
[2021-07-06 14:23:16]	Closed: Socket[addr=/216.106.142.65,port=50555,localport=10000]
[2021-07-06 14:23:26]	Connected: Socket[addr=/216.106.142.65,port=50557,localport=10000]
[2021-07-06 14:23:26]		Key Accepted
[2021-07-06 14:23:26]		No commands to send
[2021-07-06 14:23:26]	Closed: Socket[addr=/216.106.142.65,port=50557,localport=10000]
[2021-07-06 14:23:37]	Connected: Socket[addr=/216.106.142.65,port=50558,localport=10000]
[2021-07-06 14:23:37]		Key Accepted
[2021-07-06 14:23:37]		No commands to send
[2021-07-06 14:23:37]	Closed: Socket[addr=/216.106.142.65,port=50558,localport=10000]
[2021-07-06 14:23:47]	Connected: Socket[addr=/216.106.142.65,port=50560,localport=10000]
[2021-07-06 14:23:47]		Key Accepted
[2021-07-06 14:23:47]		No commands to send
[2021-07-06 14:23:47]	Closed: Socket[addr=/216.106.142.65,port=50560,localport=10000]
[2021-07-06 14:23:57]	Connected: Socket[addr=/216.106.142.65,port=50567,localport=10000]
[2021-07-06 14:23:57]		Key Accepted
[2021-07-06 14:23:57]		No commands to send
[2021-07-06 14:23:57]	Closed: Socket[addr=/216.106.142.65,port=50567,localport=10000]
[2021-07-06 14:24:07]	Connected: Socket[addr=/216.106.142.65,port=54535,localport=10000]
[2021-07-06 14:24:07]		Key Accepted
[2021-07-06 14:24:07]		No commands to send
[2021-07-06 14:24:07]	Closed: Socket[addr=/216.106.142.65,port=54535,localport=10000]
[2021-07-06 14:24:17]	Connected: Socket[addr=/216.106.142.65,port=54536,localport=10000]
[2021-07-06 14:24:18]		Key Accepted
[2021-07-06 14:24:18]		No commands to send
[2021-07-06 14:24:18]	Closed: Socket[addr=/216.106.142.65,port=54536,localport=10000]
[2021-07-06 14:24:28]	Connected: Socket[addr=/216.106.142.65,port=54538,localport=10000]
[2021-07-06 14:24:28]		Key Accepted
[2021-07-06 14:24:28]		No commands to send
[2021-07-06 14:24:28]	Closed: Socket[addr=/216.106.142.65,port=54538,localport=10000]
[2021-07-06 14:24:38]	Connected: Socket[addr=/216.106.142.65,port=54539,localport=10000]
[2021-07-06 14:24:38]		Key Accepted
[2021-07-06 14:24:38]		No commands to send
[2021-07-06 14:24:38]	Closed: Socket[addr=/216.106.142.65,port=54539,localport=10000]
[2021-07-06 14:24:48]	Connected: Socket[addr=/216.106.142.65,port=54541,localport=10000]
[2021-07-06 14:24:48]		Key Accepted
[2021-07-06 14:24:48]		No commands to send
[2021-07-06 14:24:48]	Closed: Socket[addr=/216.106.142.65,port=54541,localport=10000]
[2021-07-06 14:24:58]	Connected: Socket[addr=/216.106.142.65,port=54542,localport=10000]
[2021-07-06 14:24:58]		Key Accepted
[2021-07-06 14:24:59]		No commands to send
[2021-07-06 14:24:59]	Closed: Socket[addr=/216.106.142.65,port=54542,localport=10000]
[2021-07-06 14:25:09]	Connected: Socket[addr=/216.106.142.65,port=54545,localport=10000]
[2021-07-06 14:25:09]		Key Accepted
[2021-07-06 14:25:09]		No commands to send
[2021-07-06 14:25:09]	Closed: Socket[addr=/216.106.142.65,port=54545,localport=10000]
[2021-07-06 14:25:19]	Connected: Socket[addr=/216.106.142.65,port=65021,localport=10000]
[2021-07-06 14:25:19]		Key Accepted
[2021-07-06 14:25:19]		No commands to send
[2021-07-06 14:25:19]	Closed: Socket[addr=/216.106.142.65,port=65021,localport=10000]
[2021-07-06 14:25:29]	Connected: Socket[addr=/216.106.142.65,port=65024,localport=10000]
[2021-07-06 14:25:29]		Key Accepted
[2021-07-06 14:25:29]		No commands to send
[2021-07-06 14:25:29]	Closed: Socket[addr=/216.106.142.65,port=65024,localport=10000]
[2021-07-06 14:25:39]	Connected: Socket[addr=/216.106.142.65,port=65026,localport=10000]
[2021-07-06 14:25:39]		Key Accepted
[2021-07-06 14:25:39]		No commands to send
[2021-07-06 14:25:39]	Closed: Socket[addr=/216.106.142.65,port=65026,localport=10000]
[2021-07-06 14:25:49]	Connected: Socket[addr=/216.106.142.65,port=65029,localport=10000]
[2021-07-06 14:25:50]		Key Accepted
[2021-07-06 14:25:50]		No commands to send
[2021-07-06 14:25:50]	Closed: Socket[addr=/216.106.142.65,port=65029,localport=10000]
[2021-07-06 14:26:00]	Connected: Socket[addr=/216.106.142.65,port=65031,localport=10000]
[2021-07-06 14:26:00]		Key Accepted
[2021-07-06 14:26:00]		No commands to send
[2021-07-06 14:26:00]	Closed: Socket[addr=/216.106.142.65,port=65031,localport=10000]
[2021-07-06 14:26:10]	Connected: Socket[addr=/216.106.142.65,port=65033,localport=10000]
[2021-07-06 14:26:10]		Key Accepted
[2021-07-06 14:26:10]		No commands to send
[2021-07-06 14:26:10]	Closed: Socket[addr=/216.106.142.65,port=65033,localport=10000]
[2021-07-06 14:26:20]	Connected: Socket[addr=/216.106.142.65,port=65034,localport=10000]
[2021-07-06 14:26:20]		Key Accepted
[2021-07-06 14:26:20]		No commands to send
[2021-07-06 14:26:20]	Closed: Socket[addr=/216.106.142.65,port=65034,localport=10000]
[2021-07-06 14:26:30]	Connected: Socket[addr=/216.106.142.65,port=65036,localport=10000]
[2021-07-06 14:26:30]		Key Accepted
[2021-07-06 14:26:31]		No commands to send
[2021-07-06 14:26:31]	Closed: Socket[addr=/216.106.142.65,port=65036,localport=10000]
[2021-07-06 14:26:41]	Connected: Socket[addr=/216.106.142.65,port=65037,localport=10000]
[2021-07-06 14:26:41]		Key Accepted
[2021-07-06 14:26:41]		No commands to send
[2021-07-06 14:26:41]	Closed: Socket[addr=/216.106.142.65,port=65037,localport=10000]
[2021-07-06 14:26:51]	Connected: Socket[addr=/216.106.142.65,port=65040,localport=10000]
[2021-07-06 14:26:51]		Key Accepted
[2021-07-06 14:26:51]		No commands to send
[2021-07-06 14:26:51]	Closed: Socket[addr=/216.106.142.65,port=65040,localport=10000]
[2021-07-06 14:27:01]	Connected: Socket[addr=/216.106.142.65,port=65042,localport=10000]
[2021-07-06 14:27:01]		Key Accepted
[2021-07-06 14:27:01]		No commands to send
[2021-07-06 14:27:01]	Closed: Socket[addr=/216.106.142.65,port=65042,localport=10000]
[2021-07-06 14:27:11]	Connected: Socket[addr=/216.106.142.65,port=65044,localport=10000]
[2021-07-06 14:27:11]		Key Accepted
[2021-07-06 14:27:12]		No commands to send
[2021-07-06 14:27:12]	Closed: Socket[addr=/216.106.142.65,port=65044,localport=10000]
[2021-07-06 14:27:22]	Connected: Socket[addr=/216.106.142.65,port=65045,localport=10000]
[2021-07-06 14:27:22]		Key Accepted
[2021-07-06 14:27:22]		No commands to send
[2021-07-06 14:27:22]	Closed: Socket[addr=/216.106.142.65,port=65045,localport=10000]
[2021-07-06 14:28:11]	Connected: Socket[addr=/216.106.142.65,port=51958,localport=10000]
[2021-07-06 14:28:11]		Key Accepted
[2021-07-06 14:28:11]		No commands to send
[2021-07-06 14:28:11]	Closed: Socket[addr=/216.106.142.65,port=51958,localport=10000]
[2021-07-06 14:28:21]	Connected: Socket[addr=/216.106.142.65,port=58221,localport=10000]
[2021-07-06 14:28:21]		Key Accepted
[2021-07-06 14:28:22]		No commands to send
[2021-07-06 14:28:22]	Closed: Socket[addr=/216.106.142.65,port=58221,localport=10000]
[2021-07-06 14:28:32]	Connected: Socket[addr=/216.106.142.65,port=58223,localport=10000]
[2021-07-06 14:28:32]		Key Accepted
[2021-07-06 14:28:32]		No commands to send
[2021-07-06 14:28:32]	Closed: Socket[addr=/216.106.142.65,port=58223,localport=10000]
[2021-07-06 14:28:42]	Connected: Socket[addr=/216.106.142.65,port=58224,localport=10000]
[2021-07-06 14:28:42]		Key Accepted
[2021-07-06 14:28:42]		No commands to send
[2021-07-06 14:28:42]	Closed: Socket[addr=/216.106.142.65,port=58224,localport=10000]
[2021-07-06 14:28:52]	Connected: Socket[addr=/216.106.142.65,port=52083,localport=10000]
[2021-07-06 14:28:52]		Key Accepted
[2021-07-06 14:28:52]		No commands to send
[2021-07-06 14:28:52]	Closed: Socket[addr=/216.106.142.65,port=52083,localport=10000]
[2021-07-06 14:29:02]	Connected: Socket[addr=/216.106.142.65,port=62658,localport=10000]
[2021-07-06 14:29:02]		Key Accepted
[2021-07-06 14:29:03]		Commands sent
[2021-07-06 14:29:03]		Results received
[2021-07-06 14:29:03]	Closed: Socket[addr=/216.106.142.65,port=62658,localport=10000]
[2021-07-06 14:29:13]	Connected: Socket[addr=/216.106.142.65,port=62660,localport=10000]
[2021-07-06 14:29:13]		Key Accepted
[2021-07-06 14:29:13]		No commands to send
[2021-07-06 14:29:13]	Closed: Socket[addr=/216.106.142.65,port=62660,localport=10000]
[2021-07-06 14:29:23]	Connected: Socket[addr=/216.106.142.65,port=62661,localport=10000]
[2021-07-06 14:29:23]		Key Accepted
[2021-07-06 14:29:23]		No commands to send
[2021-07-06 14:29:23]	Closed: Socket[addr=/216.106.142.65,port=62661,localport=10000]
[2021-07-06 14:31:42]	Connected: Socket[addr=/216.106.142.65,port=60122,localport=10000]
[2021-07-06 14:31:43]		Key Accepted
[2021-07-06 14:31:43]		No commands to send
[2021-07-06 14:31:43]	Closed: Socket[addr=/216.106.142.65,port=60122,localport=10000]
[2021-07-06 14:31:53]	Connected: Socket[addr=/216.106.142.65,port=60123,localport=10000]
[2021-07-06 14:31:53]		Key Accepted
[2021-07-06 14:31:53]		No commands to send
[2021-07-06 14:31:53]	Closed: Socket[addr=/216.106.142.65,port=60123,localport=10000]
[2021-07-06 14:32:03]	Connected: Socket[addr=/216.106.142.65,port=60125,localport=10000]
[2021-07-06 14:32:03]		Key Accepted
[2021-07-06 14:32:03]		No commands to send
[2021-07-06 14:32:03]	Closed: Socket[addr=/216.106.142.65,port=60125,localport=10000]
[2021-07-06 14:32:13]	Connected: Socket[addr=/216.106.142.65,port=60126,localport=10000]
[2021-07-06 14:32:13]		Key Accepted
[2021-07-06 14:32:13]		No commands to send
[2021-07-06 14:32:13]	Closed: Socket[addr=/216.106.142.65,port=60126,localport=10000]
[2021-07-06 14:32:23]	Connected: Socket[addr=/216.106.142.65,port=60128,localport=10000]
[2021-07-06 14:32:23]		Key Accepted
[2021-07-06 14:32:24]		No commands to send
[2021-07-06 14:32:24]	Closed: Socket[addr=/216.106.142.65,port=60128,localport=10000]
[2021-07-06 14:33:44]	Connected: Socket[addr=/71.126.139.38,port=56437,localport=10000]
[2021-07-06 14:33:44]		Key Accepted
[2021-07-06 14:33:44]		No commands to send
[2021-07-06 14:33:44]	Closed: Socket[addr=/71.126.139.38,port=56437,localport=10000]
[2021-07-06 14:33:54]	Connected: Socket[addr=/71.126.139.38,port=56438,localport=10000]
[2021-07-06 14:33:54]		Key Accepted
[2021-07-06 14:33:54]		No commands to send
[2021-07-06 14:33:54]	Closed: Socket[addr=/71.126.139.38,port=56438,localport=10000]
[2021-07-06 14:34:04]	Connected: Socket[addr=/71.126.139.38,port=56439,localport=10000]
[2021-07-06 14:34:05]		Key Accepted
[2021-07-06 14:34:05]		No commands to send
[2021-07-06 14:34:05]	Closed: Socket[addr=/71.126.139.38,port=56439,localport=10000]
[2021-07-06 14:34:15]	Connected: Socket[addr=/71.126.139.38,port=56440,localport=10000]
[2021-07-06 14:34:15]		Key Accepted
[2021-07-06 14:34:15]		No commands to send
[2021-07-06 14:34:15]	Closed: Socket[addr=/71.126.139.38,port=56440,localport=10000]
[2021-07-06 14:34:25]	Connected: Socket[addr=/71.126.139.38,port=56441,localport=10000]
[2021-07-06 14:34:25]		Key Accepted
[2021-07-06 14:34:25]		No commands to send
[2021-07-06 14:34:25]	Closed: Socket[addr=/71.126.139.38,port=56441,localport=10000]
[2021-07-06 14:34:35]	Connected: Socket[addr=/71.126.139.38,port=56442,localport=10000]
[2021-07-06 14:34:35]		Key Accepted
[2021-07-06 14:34:35]		No commands to send
[2021-07-06 14:34:35]	Closed: Socket[addr=/71.126.139.38,port=56442,localport=10000]
[2021-07-06 14:34:45]	Connected: Socket[addr=/71.126.139.38,port=56443,localport=10000]
[2021-07-06 14:34:45]		Key Accepted
[2021-07-06 14:34:45]		No commands to send
[2021-07-06 14:34:45]	Closed: Socket[addr=/71.126.139.38,port=56443,localport=10000]
[2021-07-06 14:34:56]	Connected: Socket[addr=/71.126.139.38,port=56444,localport=10000]
[2021-07-06 14:34:56]		Key Accepted
[2021-07-06 14:34:56]		No commands to send
[2021-07-06 14:34:56]	Closed: Socket[addr=/71.126.139.38,port=56444,localport=10000]
[2021-07-06 14:35:06]	Connected: Socket[addr=/71.126.139.38,port=56446,localport=10000]
[2021-07-06 14:35:06]		Key Accepted
[2021-07-06 14:35:06]		No commands to send
[2021-07-06 14:35:06]	Closed: Socket[addr=/71.126.139.38,port=56446,localport=10000]
[2021-07-06 14:35:16]	Connected: Socket[addr=/71.126.139.38,port=56447,localport=10000]
[2021-07-06 14:35:16]		Key Accepted
[2021-07-06 14:35:16]		Commands sent
[2021-07-06 14:35:16]		Results received
[2021-07-06 14:35:17]		Results received
[2021-07-06 14:35:17]	Closed: Socket[addr=/71.126.139.38,port=56447,localport=10000]
[2021-07-06 14:35:37]	Connected: Socket[addr=/71.126.139.38,port=56463,localport=10000]
[2021-07-06 14:35:37]		Key Accepted
[2021-07-06 14:35:37]		No commands to send
[2021-07-06 14:35:37]	Closed: Socket[addr=/71.126.139.38,port=56463,localport=10000]
[2021-07-06 14:35:57]	Connected: Socket[addr=/71.126.139.38,port=56464,localport=10000]
[2021-07-06 14:35:57]		Key Accepted
[2021-07-06 14:35:57]		No commands to send
[2021-07-06 14:35:57]	Closed: Socket[addr=/71.126.139.38,port=56464,localport=10000]
[2021-07-06 14:36:17]	Connected: Socket[addr=/71.126.139.38,port=56466,localport=10000]
[2021-07-06 14:36:17]		Key Accepted
[2021-07-06 14:36:17]		No commands to send
[2021-07-06 14:36:17]	Closed: Socket[addr=/71.126.139.38,port=56466,localport=10000]
[2021-07-06 14:36:37]	Connected: Socket[addr=/71.126.139.38,port=63157,localport=10000]
[2021-07-06 14:36:37]		Key Accepted
[2021-07-06 14:36:37]		No commands to send
[2021-07-06 14:36:37]	Closed: Socket[addr=/71.126.139.38,port=63157,localport=10000]
[2021-07-06 14:36:57]	Connected: Socket[addr=/71.126.139.38,port=60095,localport=10000]
[2021-07-06 14:36:57]		Key Accepted
[2021-07-06 14:36:58]		No commands to send
[2021-07-06 14:36:58]	Closed: Socket[addr=/71.126.139.38,port=60095,localport=10000]
[2021-07-06 14:43:10]	Connected: Socket[addr=/216.106.142.65,port=63377,localport=10000]
[2021-07-06 14:43:10]		Key Accepted
[2021-07-06 14:43:10]		No commands to send
[2021-07-06 14:43:10]	Closed: Socket[addr=/216.106.142.65,port=63377,localport=10000]
[2021-07-06 14:50:19]	Connected: Socket[addr=/216.106.142.65,port=55990,localport=10000]
[2021-07-06 14:50:19]		Key Accepted
[2021-07-06 14:50:19]		No commands to send
[2021-07-06 14:50:19]	Closed: Socket[addr=/216.106.142.65,port=55990,localport=10000]
[2021-07-06 14:50:29]	Connected: Socket[addr=/216.106.142.65,port=55991,localport=10000]
[2021-07-06 14:50:30]		Key Accepted
[2021-07-06 14:50:30]		No commands to send
[2021-07-06 14:50:30]	Closed: Socket[addr=/216.106.142.65,port=55991,localport=10000]
[2021-07-06 14:50:40]	Connected: Socket[addr=/216.106.142.65,port=55993,localport=10000]
[2021-07-06 14:50:40]		Key Accepted
[2021-07-06 14:50:40]		No commands to send
[2021-07-06 14:50:40]	Closed: Socket[addr=/216.106.142.65,port=55993,localport=10000]
[2021-07-06 14:50:50]	Connected: Socket[addr=/216.106.142.65,port=55994,localport=10000]
[2021-07-06 14:50:50]		Key Accepted
[2021-07-06 14:50:50]		No commands to send
[2021-07-06 14:50:50]	Closed: Socket[addr=/216.106.142.65,port=55994,localport=10000]
[2021-07-06 14:51:25]	Connected: Socket[addr=/216.106.142.65,port=55996,localport=10000]
[2021-07-06 14:51:25]		Key Accepted
[2021-07-06 14:51:25]		No commands to send
[2021-07-06 14:51:25]	Closed: Socket[addr=/216.106.142.65,port=55996,localport=10000]
[2021-07-06 14:51:35]	Connected: Socket[addr=/216.106.142.65,port=55997,localport=10000]
[2021-07-06 14:51:35]		Key Accepted
[2021-07-06 14:51:35]		No commands to send
[2021-07-06 14:51:35]	Closed: Socket[addr=/216.106.142.65,port=55997,localport=10000]
[2021-07-06 14:51:45]	Connected: Socket[addr=/216.106.142.65,port=55999,localport=10000]
[2021-07-06 14:51:45]		Key Accepted
[2021-07-06 14:51:45]		No commands to send
[2021-07-06 14:51:45]	Closed: Socket[addr=/216.106.142.65,port=55999,localport=10000]
[2021-07-06 14:51:55]	Connected: Socket[addr=/216.106.142.65,port=49983,localport=10000]
[2021-07-06 14:51:55]		Key Accepted
[2021-07-06 14:51:56]		No commands to send
[2021-07-06 14:51:56]	Closed: Socket[addr=/216.106.142.65,port=49983,localport=10000]
[2021-07-06 14:53:24]	Connected: Socket[addr=/216.106.142.65,port=56717,localport=10000]
[2021-07-06 14:53:24]		Key Accepted
[2021-07-06 14:53:24]		No commands to send
[2021-07-06 14:53:24]	Closed: Socket[addr=/216.106.142.65,port=56717,localport=10000]
[2021-07-06 14:53:34]	Connected: Socket[addr=/216.106.142.65,port=56718,localport=10000]
[2021-07-06 14:53:34]		Key Accepted
[2021-07-06 14:53:34]		No commands to send
[2021-07-06 14:53:34]	Closed: Socket[addr=/216.106.142.65,port=56718,localport=10000]
[2021-07-06 14:54:08]	Connected: Socket[addr=/216.106.142.65,port=61043,localport=10000]
[2021-07-06 14:54:08]		Key Accepted
[2021-07-06 14:54:08]		No commands to send
[2021-07-06 14:54:08]	Closed: Socket[addr=/216.106.142.65,port=61043,localport=10000]
[2021-07-06 14:54:18]	Connected: Socket[addr=/216.106.142.65,port=51268,localport=10000]
[2021-07-06 14:54:18]		Key Accepted
[2021-07-06 14:54:19]		No commands to send
